id,topic,text,difficulty
143dbf89-4150-4770-a01d-c4a18d0f8e4d,"Git və Versiya Nəzarəti","Git Flow branching strategiyası nəyi təklif edir?",MEDIUM
b3e4103c-b53b-4bc5-94c7-0de5b6ae0acf,"Git və Versiya Nəzarəti","git blame əmri nə üçün istifadə olunur?",MEDIUM
21e0a46f-4461-4817-93ba-39a2a60ca4d7,"Git və Versiya Nəzarəti","git reset və git revert arasındakı fərq nədir?",HARD
e7024d56-26e7-4b08-ae57-a10a68b16a60,"Git və Versiya Nəzarəti","Code review zamanı Pull Request-lərin kiçik saxlanması niyə tövsiyə olunur?",MEDIUM
822126c8-efb1-4811-8360-8225c74f62c8,"Git və Versiya Nəzarəti","Git-də tag (etiket) nə üçün istifadə olunur?",EASY
f867a68c-c557-4ff0-b08f-0a441553e28e,"Agile və Scrum","Agile metodologiyasının əsas prinsipi nədir?",EASY
90bee674-7195-4c56-9ab6-98927fd6e0d3,"Agile və Scrum","Scrum-da Sprint nədir?",EASY
636c03ed-888c-41f4-af5c-a38f79179b1c,"Agile və Scrum","Scrum-da Product Owner-in rolu nədir?",EASY
81d04f64-9958-4178-9693-8ac87068642a,"Agile və Scrum","Scrum-da Daily Standup (Daily Scrum) toplantısının məqsədi nədir?",EASY
1b175655-0c80-4bcf-b714-bed4da67a1dc,"Agile və Scrum","Product Backlog nədir?",EASY
da42d454-384f-4a90-b7b5-cacbfd183468,"Agile və Scrum","Sprint Retrospective toplantısının məqsədi nədir?",MEDIUM
d2972d8f-9311-4e10-b9df-dbb864b49265,"Agile və Scrum","Scrum Master-in rolu nədir?",EASY
7ff20dcc-fe86-4dd0-a4bf-45dabc9e50e5,"Agile və Scrum","User Story nə üçün istifadə olunur?",EASY
7cba63ae-736d-466a-9ca3-c073c36f260f,"Agile və Scrum","Kanban, Scrum-dan nə ilə fərqlənir?",MEDIUM
384c3322-ee46-4a25-899b-4170b7236088,"Agile və Scrum","Story point-lər nə üçün istifadə olunur?",MEDIUM
0d2dd397-ae5e-4cfa-9692-89e7af42c05d,"Agile və Scrum","Definition of Done (DoD) nə üçün vacibdir?",MEDIUM
215e920d-b20b-4eff-9a68-30f65857f580,"Agile və Scrum","Sprint Planning toplantısında nə baş verir?",EASY
bad517ef-94c2-445e-9818-33de2a6f8fc9,"Agile və Scrum","Velocity Scrum-da nəyi ölçür?",MEDIUM
5527d456-3912-475d-8513-f89e16061bf7,"Agile və Scrum","Agile Manifesto-nun dəyərlərindən biri hansıdır?",MEDIUM
21d61834-2330-418e-8a00-2141ece6260e,"Agile və Scrum","Sprint Review toplantısının məqsədi nədir?",EASY
ee8346e3-a31c-42e8-8e61-11a631e39303,"Agile və Scrum","Backlog grooming (refinement) nə üçün aparılır?",MEDIUM
5d93cb90-86cd-47be-b232-6f163783bc16,"Agile və Scrum","Cross-functional team (çoxfunksiyalı komanda) Scrum-da nə deməkdir?",MEDIUM
06d56ca4-cc10-434a-88ad-d6dbfbfda3fd,"Agile və Scrum","Scrum-da 'əngəl' (impediment) nə deməkdir?",EASY
79032795-33a2-45a1-83c9-16a06359c2ba,"Agile və Scrum","Waterfall metodologiyası Agile-dan nə ilə fərqlənir?",MEDIUM
fa797df0-f93c-4b21-8d7d-d569a8b5455e,"Agile və Scrum","Continuous feedback (davamlı geri bildirim) Agile-da niyə vacibdir?",MEDIUM
6457e435-b15f-42cc-a421-a5683d187b82,"Logging və Monitorinq","Logging (loglama) nə üçün istifadə olunur?",EASY
49a31269-bd78-44a9-afe4-6b94a2858875,"Logging və Monitorinq","Log level-ləri (DEBUG, INFO, WARN, ERROR) nə üçün istifadə olunur?",EASY
3cfc5721-2bf9-4df7-9a8e-6ceeee4fd3a6,"Logging və Monitorinq","SLF4J nədir?",MEDIUM
e05c2296-3c70-4bf8-9cc7-76f4e0e03b5f,"Logging və Monitorinq","Structured logging (strukturlaşdırılmış loglama) nə üçün faydalıdır?",MEDIUM
42811ae5-e3dd-40a0-b620-45562e28abe9,"Logging və Monitorinq","Centralized logging (mərkəzləşdirilmiş loglama, məs. ELK stack) nə üçün istifadə olunur?",MEDIUM
a0fbde04-8651-423d-889e-d1e88eb73d2b,"Logging və Monitorinq","Application Performance Monitoring (APM) alətləri nə edir?",MEDIUM
3287ad62-bdcb-455d-a15b-f2cad894b75e,"Logging və Monitorinq","Metrics (metrikalar) və Logs arasındakı fərq nədir?",MEDIUM
9dc4145d-7101-4f09-b4d0-e868d7ad2131,"Logging və Monitorinq","Alerting (xəbərdarlıq) monitorinq sistemlərində nə üçün istifadə olunur?",MEDIUM
082fb1f5-7b98-4b9d-8299-9556545be66a,"Logging və Monitorinq","Correlation ID (izləmə ID-si) paylanmış sistemlərdə nə üçün istifadə olunur?",MEDIUM
d2d58560-3c48-440a-aa53-a3a410df1201,"Logging və Monitorinq","Log rotation nə üçün lazımdır?",MEDIUM
5a09fdff-ba81-4229-8b45-6ee691b1889c,"Logging və Monitorinq","Prometheus nədir?",MEDIUM
8358af49-9096-4648-bba8-7ef8889b53ea,"Logging və Monitorinq","Grafana nə üçün istifadə olunur?",MEDIUM
292ea088-019a-440b-8fe6-f9b8a4e6f5dc,"Logging və Monitorinq","Logging-də həssas məlumatları (şifrə, kredit kartı) loglamamaq niyə vacibdir?",MEDIUM
c8567743-bb43-4d5e-b5b0-03ff4d221d10,"Logging və Monitorinq","Distributed tracing (paylanmış izləmə) loglamadan nə ilə fərqlənir?",MEDIUM
64ac35ca-b6c0-476a-afad-04090957f1bd,"Logging və Monitorinq","Health check endpoint (məs. /actuator/health) nə üçün istifadə olunur?",EASY
867257cc-fe93-4456-8fd9-12e6fefc00ee,"Logging və Monitorinq","MDC (Mapped Diagnostic Context) loglamada nə üçün istifadə olunur?",HARD
fe1bc251-6dbb-460c-90f8-c5fdefabf37e,"Logging və Monitorinq","Log aggregation sistemlərində 'retention policy' nə üçün təyin edilir?",MEDIUM
e0e1fec2-6dbb-4166-b6a0-8eacc44948bd,"Logging və Monitorinq","Excessive/verbose logging-in mənfi tərəfi nə ola bilər?",MEDIUM
51fd4b2c-72ee-4721-89ac-f5a725c2ebc2,"Logging və Monitorinq","Dashboard-larda 'SLI' (Service Level Indicator) nəyi ölçür?",MEDIUM
0f13a008-4669-4aa0-8849-643aebd4fffd,"Logging və Monitorinq","Monitoring və observability (müşahidə edilə bilənlik) arasındakı fərq nədir?",HARD
246c707c-ed8a-40f5-879d-92d1e14b056b,"Xəta Loglama və Debugging Texnikaları","Debugger nə üçün istifadə olunur?",EASY
e3fe8891-16ae-4bcd-86f6-60608003e30b,"Xəta Loglama və Debugging Texnikaları","Breakpoint (dayanma nöqtəsi) nə edir?",EASY
9ecc37e7-1c19-4b4f-98c7-2ee347434fd7,"Xəta Loglama və Debugging Texnikaları","Stack trace nədir?",EASY
5d460c18-a517-468c-8709-7595ef85fdd9,"Xəta Loglama və Debugging Texnikaları","Root cause analysis (kök səbəb analizi) nə üçün aparılır?",MEDIUM
1c7be2bf-9ce8-4fc6-9f8d-17709d285ae7,"Xəta Loglama və Debugging Texnikaları","Rubber duck debugging texnikası nə deməkdir?",EASY
121248ab-a477-4dee-891b-3c193e0b028d,"Xəta Loglama və Debugging Texnikaları","Reproducing a bug (bug-ı təkrarlamaq) niyə vacib addımdır?",MEDIUM
397239e0-2ca6-4b59-8064-5243ecd2dcbd,"Xəta Loglama və Debugging Texnikaları","Conditional breakpoint nə üçün istifadə olunur?",MEDIUM
54de4fa1-4652-4541-8f94-6fdde3ab2c16,"Xəta Loglama və Debugging Texnikaları","Remote debugging nə üçün istifadə olunur?",MEDIUM
b12af27f-d102-4901-9569-ae9c43be3b7e,"Xəta Loglama və Debugging Texnikaları","Heisenbug termini nəyi ifadə edir?",HARD
6d61dfdb-bc53-4327-aae5-a649a79e2a65,"Xəta Loglama və Debugging Texnikaları","Binary search debugging texnikası nə deməkdir?",MEDIUM
4b529b06-0e3d-44b6-a224-aac5e0409f03,"Xəta Loglama və Debugging Texnikaları","git bisect əmri nə üçün istifadə olunur?",MEDIUM
1cfe97c1-3bde-48c8-907d-c2c1c2206d0d,"Xəta Loglama və Debugging Texnikaları","Print/log-based debugging-in üstünlüyü nədir (debugger-ə qarşı)?",MEDIUM
2df1795f-5806-43d5-b9fb-760727350b79,"Xəta Loglama və Debugging Texnikaları","Memory leak-i aşkarlamaq üçün hansı texnika istifadə olunur?",MEDIUM
ca576669-fda4-4dc4-af7d-2f401aa60881,"Xəta Loglama və Debugging Texnikaları","Race condition bug-larını debug etmək niyə xüsusilə çətindir?",HARD
7daac93c-83a2-4ada-80e8-3d3af01d16aa,"Xəta Loglama və Debugging Texnikaları","Watch expression debugger-də nə üçün istifadə olunur?",MEDIUM
b6856134-29e0-42a0-8603-c1ca576e80e3,"Xəta Loglama və Debugging Texnikaları","Bug tracking sistemləri (məs. Jira) nə üçün istifadə olunur?",EASY
4af38ba5-3115-4afc-b78c-58a962f3b5eb,"Xəta Loglama və Debugging Texnikaları","Post-mortem (hadisədən sonrakı təhlil) analiz nə üçün aparılır?",MEDIUM
7a3ec40a-e511-452b-9728-e6be0d60e341,"Xəta Loglama və Debugging Texnikaları","Step Into, Step Over və Step Out debugger əməliyyatları arasındakı fərq nədir?",MEDIUM
9a8191cd-3892-4c1d-b140-582367d6d8d4,"Xəta Loglama və Debugging Texnikaları","Logging səviyyəsini production-da DEBUG-a keçirməyin riski nədir?",MEDIUM
8d7f238c-2628-431c-82f1-e291b177a7d5,"Xəta Loglama və Debugging Texnikaları","Effective debugging üçün 'minimal reproducible example' yaratmağın faydası nədir?",MEDIUM
